URL;Nom
https://www.linkedin.com/company/48791704;Hôtel Arles Plaza
https://www.linkedin.com/company/11072329;Domaine des Andéols
https://www.linkedin.com/company/16190494;Hôtel Punta Lara
https://www.linkedin.com/company/10232869;Hotel & Spa des Gorges du Verdon
https://www.linkedin.com/company/18367064;ARTES Découverte et Vacances
https://www.linkedin.com/company/10569223;Hôtel Saint-Marc
https://www.linkedin.com/company/103841915;Domaine de Janis
https://www.linkedin.com/company/101110757;Bestwesternrambouillet
https://www.linkedin.com/company/86316821;Casa Mila Loire – L’expérience Hôtel & Spa
https://www.linkedin.com/company/51575122;Hôtel Les Roches Fleuries
https://www.linkedin.com/company/72724775;Padja Hôtel & Spa
https://www.linkedin.com/company/26317641;Château de la Resle
https://www.linkedin.com/company/107264003;AC Hotel Strasbourg
https://www.linkedin.com/company/42801816;U.P.L.M.C
https://www.linkedin.com/company/29091055;Loire&Sens - Domaine hôtelier en Anjou
https://www.linkedin.com/company/35654868;Domaine Le Coq Enchanté
https://www.linkedin.com/company/18653850;Camping Eden Villages Le Caravan'Île
https://www.linkedin.com/company/5294407;Manoir de Surville
https://www.linkedin.com/company/74977470;Domaine de Belloy
https://www.linkedin.com/company/76855677;Le Clos Lotois
https://www.linkedin.com/company/82901541;Kyriad Prestige**** Compiègne
https://www.linkedin.com/company/47056202;PARIS SUD APPART HOTEL
https://www.linkedin.com/company/9486699;Château d'Ygrande ~ les Collectionneurs
https://www.linkedin.com/company/71959367;Hôtel Jules Verne Biarritz
https://www.linkedin.com/company/110732950;Domaine de Vaxergues
https://www.linkedin.com/company/19067816;Oddiyana
https://www.linkedin.com/company/26926050;Les Séraphines Bordeaux
https://www.linkedin.com/company/64596241;Maison Barbès Hotel & Spa
https://www.linkedin.com/company/86943678;Au Dolmen de Kerhus
